Rainfall_mm,Temperature_C,Humidity_Percent,Elevation_m,Forest_Type,NDVI,Species_Count,Biodiversity_Health_Score,Species_Risk_Level,Ecosystem_Stability_Index
1373.41,33.21,85.57,2397.96,Semi-Evergreen,0.336,227,37.7,High,39.58
1451.82,25.86,74.1,2714.24,Semi-Evergreen,0.983,393,65.3,Medium,71.64
3157.89,37.84,63.18,1175.31,Deciduous,0.313,438,43.92,High,40.21
2074.09,22.86,75.12,1689.6,Deciduous,0.958,479,67.76,Medium,72.95
3218.49,36.09,93.49,2118.16,Grassland,0.685,26,41.52,High,51.13
728.78,23.47,69.65,2858.81,Semi-Evergreen,0.145,188,32.2,High,29.2
2206.5,39.38,85.99,2738.8,Deciduous,0.402,157,36.15,High,40.01
617.65,38.8,98.65,171.58,Semi-Evergreen,0.529,209,23.58,High,35.84
719.29,19.87,79.39,744.5,Evergreen,0.85,468,59.28,Medium,65.22
3672.53,36.58,70.13,147.43,Semi-Evergreen,0.396,159,35.09,High,36.87
987.36,35.43,32.62,1849.63,Grassland,0.38,366,22.57,High,22.39
2363.47,16.32,56.21,2131.48,Deciduous,0.928,175,55.85,Medium,61.24
1938.83,28.73,69.58,924.85,Evergreen,0.171,77,25.45,High,25.05
1715.7,12.18,85.8,2561.56,Deciduous,0.596,203,56.56,Medium,58.59
3649.42,35.1,60.67,1358.44,Evergreen,0.554,273,52.39,Medium,51.14
576.38,15.24,97.2,2995.14,Deciduous,0.152,165,39.13,High,38.14
2823.26,12.12,49.03,1.2,Evergreen,0.179,468,54.35,Medium,42.52
3871.88,22.01,82.12,328.47,Deciduous,0.444,204,50.11,Medium,50.16
2460.59,27.31,59.33,905.38,Grassland,0.221,197,27.18,High,25.9
3778.88,35.65,64.02,76.52,Semi-Evergreen,0.53,490,55.04,Medium,52.95
682.9,39.23,86.18,2347.02,Deciduous,0.648,484,45.94,High,52.36
1965.78,23.18,50.74,158.32,Semi-Evergreen,0.722,146,34.31,High,40.8
1410.55,11.81,36.78,2246.94,Grassland,0.592,64,33.2,High,35.14
3057.87,32.47,66.42,157.71,Deciduous,0.442,209,33.32,High,36.12
3934.54,26.96,67.02,758.18,Grassland,0.217,381,48.35,High,41.73
1397.86,23.44,85.8,2523.83,Evergreen,0.323,385,55.99,Medium,52.12
2789.61,19.28,97.78,2853.29,Grassland,0.477,212,59.35,Medium,59.62
1193.34,25.07,33.87,1243.58,Grassland,0.932,74,25.25,High,36.71
2478.66,20.16,71.42,2909.82,Evergreen,0.282,313,60.1,Medium,52.04
2123.76,32.71,77.69,1880.64,Deciduous,0.472,279,41.84,High,44.37
3902.02,26.32,99.01,1247.51,Semi-Evergreen,0.759,34,56.82,Medium,64.28
2629.85,36.31,95.98,2408.4,Evergreen,0.735,168,55.67,Medium,62.5
1723.27,26.31,79.87,885.99,Semi-Evergreen,0.969,168,47.0,High,59.34
899.34,17.15,66.53,797.39,Deciduous,0.272,270,30.74,High,30.55
1029.36,35.53,41.31,1969.64,Evergreen,0.115,454,31.96,High,24.32
1288.61,26.72,56.89,1171.46,Deciduous,0.39,273,29.73,High,31.1
1378.38,16.21,70.96,407.75,Deciduous,0.235,233,31.04,High,30.57
3477.16,28.71,80.76,200.89,Evergreen,0.594,127,47.22,High,51.28
2464.28,20.73,74.48,2363.53,Evergreen,0.909,481,80.21,Low,80.48
2331.87,35.33,79.99,2027.73,Semi-Evergreen,0.719,54,39.58,High,48.61
901.69,23.6,60.04,1235.39,Semi-Evergreen,0.222,400,35.93,High,32.16
3510.49,31.79,80.93,2688.68,Deciduous,0.204,279,51.14,Medium,45.4
3029.85,12.87,40.06,1232.57,Evergreen,0.92,246,64.48,Medium,64.8
736.84,21.88,41.38,2130.89,Semi-Evergreen,0.539,435,45.23,High,43.04
2977.42,39.5,41.4,2727.35,Semi-Evergreen,0.931,239,50.99,Medium,55.79
2402.38,34.25,92.36,2522.15,Deciduous,0.763,159,49.36,High,58.18
786.04,14.8,35.32,1533.31,Deciduous,0.994,73,34.28,High,44.62
2104.05,18.33,86.11,2041.91,Grassland,0.884,305,62.4,Medium,69.12
2196.44,19.89,46.35,1241.0,Semi-Evergreen,0.473,284,44.26,High,41.6
1080.21,29.51,62.79,1941.59,Deciduous,0.782,294,41.31,High,48.76
3809.94,32.71,94.12,772.66,Semi-Evergreen,0.524,355,59.98,Medium,60.57
3474.91,32.49,71.02,1304.23,Evergreen,0.31,433,57.74,Medium,50.94
2841.58,25.3,44.71,628.64,Evergreen,0.317,468,50.98,Medium,42.61
2118.03,34.32,49.89,114.55,Grassland,0.458,129,15.8,High,21.85
1941.18,23.11,94.43,1765.62,Grassland,0.2,64,30.71,High,32.93
2778.41,13.72,59.9,2593.29,Semi-Evergreen,0.26,298,58.2,Medium,48.57
2409.01,26.93,71.09,76.73,Grassland,0.551,351,40.79,High,44.43
717.96,38.57,62.2,588.09,Semi-Evergreen,0.959,280,31.97,High,46.06
2293.76,33.79,56.49,1380.56,Grassland,0.62,231,34.08,High,39.19
3322.41,27.36,45.63,1997.69,Grassland,0.468,214,42.2,High,39.94
2107.34,29.4,78.03,513.69,Grassland,0.318,138,24.41,High,28.8
681.85,37.92,80.28,170.08,Grassland,0.276,213,10.28,High,18.3
3251.97,22.85,49.24,1557.15,Deciduous,0.693,62,42.35,High,45.57
1204.77,19.94,85.23,2456.13,Semi-Evergreen,0.863,487,70.81,Medium,74.42
1405.17,39.32,89.82,105.7,Deciduous,0.459,277,25.63,High,34.46
1076.47,35.9,94.45,1048.11,Grassland,0.596,195,28.03,High,39.84
1655.75,19.69,41.28,1990.54,Grassland,0.736,461,53.27,Medium,53.03
3148.63,23.91,51.27,392.23,Evergreen,0.152,315,42.69,High,34.09
2317.85,22.45,90.22,707.84,Deciduous,0.416,118,37.25,High,41.7
1217.08,14.47,43.9,1606.48,Evergreen,0.757,456,60.45,Medium,58.9
3572.41,38.73,30.24,2859.7,Evergreen,0.716,462,63.85,Medium,58.42
3578.54,22.13,90.96,862.03,Deciduous,0.148,215,46.5,High,42.32
3547.02,36.26,52.85,1462.58,Semi-Evergreen,0.314,466,51.45,Medium,44.04
1335.79,15.68,59.01,1199.79,Deciduous,0.712,136,38.04,High,44.37
2079.34,26.44,61.24,2692.19,Deciduous,0.344,183,38.4,High,36.77
3947.46,10.72,89.38,215.67,Evergreen,0.833,315,79.6,Medium,80.49
3202.04,32.93,53.65,1698.44,Deciduous,0.127,409,42.43,High,33.67
595.09,27.43,92.46,2538.36,Deciduous,0.271,417,43.62,High,43.26
728.22,28.77,73.19,2964.35,Deciduous,0.353,482,46.88,High,44.61
2123.76,11.55,66.91,2096.18,Semi-Evergreen,0.933,144,60.92,Medium,66.42
3682.27,16.33,52.79,1139.81,Evergreen,0.817,376,73.56,Medium,70.68
2385.46,12.23,47.06,1235.47,Semi-Evergreen,0.896,308,61.5,Medium,63.17
2242.34,18.67,73.68,1055.05,Grassland,0.496,383,51.02,Medium,50.76
869.16,28.82,61.28,1810.84,Semi-Evergreen,0.84,166,36.9,High,46.75
2798.73,26.99,93.74,2218.22,Deciduous,0.868,479,74.82,Medium,78.55
3377.36,28.36,64.41,2458.4,Evergreen,0.46,190,54.83,Medium,51.3
1831.47,26.48,65.83,1249.78,Grassland,0.995,329,50.43,Medium,60.31
3214.64,18.19,59.17,2150.13,Semi-Evergreen,0.866,220,65.37,Medium,66.95
3875.67,17.34,85.25,2748.67,Evergreen,0.977,486,98.56,Low,96.36
1213.18,14.11,59.74,2762.47,Evergreen,0.88,371,68.15,Medium,69.28
2331.65,35.47,48.85,2112.09,Evergreen,0.799,367,54.3,Medium,56.23
1504.98,28.49,90.34,1910.71,Evergreen,0.949,367,64.28,Medium,72.5
3274.99,15.6,71.78,1594.58,Semi-Evergreen,0.478,399,68.15,Medium,62.07
2521.58,15.32,71.41,549.59,Semi-Evergreen,0.805,370,63.41,Medium,65.97
2721.04,36.19,72.76,370.89,Grassland,0.292,80,18.8,High,23.53
3292.7,32.28,80.32,1457.13,Deciduous,0.76,160,49.11,High,56.22
1885.9,29.78,51.91,478.33,Semi-Evergreen,0.807,189,35.31,High,43.55
3702.82,22.21,32.37,1731.0,Evergreen,0.745,244,59.9,Medium,56.6
2365.6,17.86,86.74,1937.11,Semi-Evergreen,0.865,253,66.06,Medium,71.35
1052.84,39.38,39.02,1576.85,Deciduous,0.472,293,20.66,High,24.02
2935.65,33.92,80.53,109.28,Grassland,0.59,240,37.18,High,44.14
3276.41,19.05,35.76,173.18,Semi-Evergreen,0.11,384,42.07,High,30.48
1608.67,35.43,56.27,340.02,Evergreen,0.231,250,23.2,High,22.91
3500.13,32.77,34.41,460.94,Grassland,0.68,347,41.42,High,42.51
3671.5,18.91,66.55,2969.65,Grassland,0.606,132,58.47,Medium,57.4
1469.17,22.8,75.72,1033.49,Deciduous,0.278,268,34.22,High,34.43
3942.33,15.58,42.0,875.92,Grassland,0.319,489,59.12,Medium,47.97
992.49,13.33,56.01,156.8,Grassland,0.41,468,39.87,High,38.51
1207.05,31.68,95.12,1905.96,Grassland,0.745,67,32.85,High,46.63
1144.79,18.03,60.97,1956.57,Semi-Evergreen,0.649,370,53.1,Medium,53.79
3628.96,34.6,86.18,526.35,Semi-Evergreen,0.163,103,33.33,High,32.75
2790.02,39.87,94.9,2757.72,Evergreen,0.784,183,57.83,Medium,64.95
1032.36,12.3,98.2,2401.48,Evergreen,0.336,106,48.63,High,49.03
2041.13,24.19,92.88,690.96,Grassland,0.705,484,58.08,Medium,63.07
2653.54,34.06,52.22,1457.55,Semi-Evergreen,0.211,192,29.82,High,26.51
792.12,33.67,97.38,1375.17,Evergreen,0.998,413,58.05,Medium,70.22
3588.46,32.8,86.87,1045.56,Deciduous,0.172,412,50.3,Medium,44.94
3312.61,20.47,88.6,2452.9,Deciduous,0.768,449,79.11,Medium,78.58
2268.22,23.62,31.06,327.79,Deciduous,0.587,164,27.75,High,30.4
3884.94,27.85,96.8,1245.94,Semi-Evergreen,0.177,269,54.51,Medium,49.42
1962.16,39.22,84.47,1284.09,Deciduous,0.124,470,37.03,High,34.24
3944.39,19.83,83.76,1406.18,Evergreen,0.426,52,55.52,Medium,53.8
2837.72,37.69,35.71,2584.05,Grassland,0.822,340,47.09,High,49.82
2721.35,18.08,46.28,654.5,Evergreen,0.137,167,35.72,High,28.15
1080.84,39.67,97.36,308.77,Deciduous,0.734,213,28.49,High,43.65
3586.75,30.11,65.05,1853.43,Deciduous,0.69,145,49.04,High,52.44
1996.21,23.91,57.85,521.5,Deciduous,0.339,419,40.08,High,37.35
1067.82,28.4,88.8,224.8,Semi-Evergreen,0.17,476,37.81,High,36.42
544.13,18.18,36.11,1279.95,Evergreen,0.924,417,51.56,Medium,55.27
2459.14,18.23,59.19,658.94,Grassland,0.37,148,32.73,High,33.09
2345.9,13.41,56.3,1083.65,Deciduous,0.2,182,36.63,High,31.63
3017.74,13.42,54.49,779.13,Semi-Evergreen,0.713,485,69.7,Medium,65.92
3615.9,20.43,51.54,277.91,Deciduous,0.295,148,36.31,High,32.83
777.92,32.89,44.71,1681.04,Deciduous,0.528,190,20.65,High,26.07
3060.24,28.24,42.1,81.06,Evergreen,0.145,344,37.01,High,28.64
1155.94,13.08,74.83,2899.13,Deciduous,0.994,94,54.45,Medium,64.38
3503.62,35.57,94.36,1023.99,Deciduous,0.503,275,49.55,High,52.83
3366.72,28.04,65.62,2085.47,Deciduous,0.999,235,61.69,Medium,68.25
2392.78,38.83,50.86,2431.09,Evergreen,0.447,250,40.62,High,39.13
2985.85,30.11,41.14,837.31,Evergreen,0.413,256,40.18,High,36.67
1600.23,15.26,88.11,2246.22,Semi-Evergreen,0.923,115,58.28,Medium,67.39
2149.09,24.21,98.0,2497.26,Deciduous,0.397,202,49.43,High,50.91
3375.73,29.45,54.44,723.95,Semi-Evergreen,0.489,419,52.85,Medium,49.13
2107.43,10.85,50.37,2977.48,Evergreen,0.17,140,47.98,High,38.06
1752.29,10.45,72.1,62.07,Semi-Evergreen,0.96,214,54.19,Medium,63.06
2229.74,13.88,84.27,651.0,Evergreen,0.177,269,49.32,High,43.98
3398.87,17.55,61.88,2340.06,Semi-Evergreen,0.794,130,62.36,Medium,63.63
1673.23,22.89,74.11,582.39,Evergreen,0.585,466,56.15,Medium,56.38
1108.17,24.62,80.16,2094.78,Deciduous,0.155,91,24.74,High,25.71
2992.05,14.14,97.24,2566.59,Evergreen,0.102,499,77.26,Medium,63.72
3390.92,30.2,41.55,2877.64,Semi-Evergreen,0.942,425,70.85,Medium,69.96
852.23,27.88,99.82,1422.74,Deciduous,0.768,459,54.38,Medium,62.88
1339.56,18.83,57.45,2913.33,Evergreen,0.718,71,46.94,High,50.51
996.9,10.41,80.62,1234.87,Deciduous,0.495,484,57.24,Medium,56.07
1717.79,12.33,70.07,654.38,Evergreen,0.315,174,41.8,High,39.75
2076.23,21.75,64.07,1541.77,Grassland,0.712,339,50.65,Medium,53.92
3120.89,14.62,78.87,1949.47,Grassland,0.647,320,65.65,Medium,65.1
2779.02,21.3,57.7,1373.89,Grassland,0.754,214,48.18,High,52.21
2673.25,28.85,38.83,1700.92,Grassland,0.429,45,23.97,High,25.36
1733.31,26.42,64.22,1249.23,Grassland,0.988,246,44.95,High,56.09
3445.07,16.94,66.53,1574.29,Grassland,0.16,416,56.08,Medium,45.81
2149.51,20.31,44.13,2857.79,Evergreen,0.172,228,44.65,High,34.87
3926.87,28.42,95.49,1499.49,Evergreen,0.925,433,83.58,Low,86.2
2719.5,35.83,45.92,759.54,Grassland,0.683,240,32.26,High,37.81
941.93,32.6,58.65,2276.24,Deciduous,0.394,353,33.48,High,34.06
2866.62,26.6,40.85,1012.75,Grassland,0.786,305,45.31,High,48.5
1637.86,20.87,67.51,2448.62,Grassland,0.507,272,45.34,High,46.15
2902.15,20.95,51.53,170.53,Grassland,0.119,447,39.99,High,31.49
743.74,36.38,64.25,996.53,Deciduous,0.686,451,35.94,High,43.08
1112.09,11.18,45.72,283.08,Evergreen,0.319,121,28.49,High,27.05
3495.08,39.64,33.76,255.95,Semi-Evergreen,0.204,284,26.78,High,21.59
1295.13,29.93,84.55,1975.17,Deciduous,0.303,195,31.58,High,34.4
3429.64,30.43,74.88,1156.0,Grassland,0.529,371,52.5,Medium,52.69
1477.47,11.14,53.85,2614.44,Grassland,0.145,203,36.93,High,30.26
2750.09,28.17,33.32,1549.22,Grassland,0.895,343,48.91,High,52.37
2929.53,24.54,90.59,886.03,Semi-Evergreen,0.604,409,63.53,Medium,64.33
2294.29,13.17,41.89,2162.67,Deciduous,0.364,212,43.92,High,38.3
1568.59,18.34,95.15,1872.05,Grassland,0.718,364,59.05,Medium,64.38
1244.26,36.71,63.5,2398.78,Deciduous,0.824,214,36.87,High,46.68
616.16,26.5,53.83,1930.76,Grassland,0.653,40,19.91,High,29.62
1563.81,22.4,81.92,501.04,Evergreen,0.282,353,44.36,High,42.52
2786.07,12.18,91.38,2010.93,Deciduous,0.199,305,59.13,Medium,52.37
3784.07,31.42,55.95,1174.65,Grassland,0.874,76,42.72,High,50.81
3549.22,31.09,58.51,1389.43,Evergreen,0.311,74,38.29,High,35.57
3181.23,28.42,60.32,2764.69,Deciduous,0.118,21,31.65,High,26.88
3259.57,25.31,94.56,1079.89,Evergreen,0.679,323,67.38,Medium,69.25
2827.45,23.01,78.48,1835.88,Deciduous,0.238,41,35.67,High,34.95
1411.0,27.8,47.34,1090.45,Deciduous,0.992,160,34.92,High,46.74
3675.18,17.0,42.95,284.18,Semi-Evergreen,0.883,108,51.19,Medium,55.07
2847.56,38.24,46.13,1360.58,Semi-Evergreen,0.648,387,46.49,High,47.01
2461.54,27.66,48.45,1791.18,Deciduous,0.85,318,51.34,Medium,55.25
888.46,19.34,46.11,1222.51,Semi-Evergreen,0.523,94,26.38,High,30.18
2064.69,23.49,76.1,1172.0,Deciduous,0.81,93,41.49,High,51.4
2111.25,34.17,38.12,2461.14,Deciduous,0.682,324,42.2,High,43.63
3525.97,14.85,57.12,89.06,Semi-Evergreen,0.126,255,44.45,High,35.56
2413.27,18.79,73.75,886.76,Semi-Evergreen,0.954,184,56.14,Medium,64.52
1831.4,30.39,50.36,2435.27,Grassland,0.875,236,42.93,High,50.18
3918.8,19.46,34.57,2761.59,Semi-Evergreen,0.958,383,77.87,Medium,74.23
887.52,33.78,35.73,1236.9,Semi-Evergreen,0.758,310,31.06,High,37.19
1978.92,13.91,38.82,2666.38,Semi-Evergreen,0.471,38,39.35,High,37.05
647.09,32.88,88.51,596.79,Deciduous,0.286,303,24.2,High,29.44
3089.66,12.05,76.05,664.28,Evergreen,0.262,381,62.72,Medium,54.08
3713.27,10.38,34.52,2538.57,Grassland,0.23,387,60.37,Medium,45.81
1480.13,36.95,57.37,2709.77,Semi-Evergreen,0.299,460,42.78,High,38.27
3504.2,27.44,49.5,668.42,Semi-Evergreen,0.596,390,54.64,Medium,52.04
1522.76,20.55,70.46,177.97,Evergreen,0.715,464,56.63,Medium,59.1
3687.7,16.98,66.6,270.97,Grassland,0.383,446,57.78,Medium,51.96
3138.87,28.51,63.68,784.14,Evergreen,0.594,396,58.21,Medium,56.53
3317.17,25.27,52.02,2284.35,Grassland,0.407,207,44.65,High,41.22
563.02,39.75,39.65,1529.98,Evergreen,0.727,157,21.4,High,30.29
3869.84,39.5,81.97,1366.77,Deciduous,0.99,354,63.54,Medium,71.67
3043.35,29.05,91.59,1752.42,Deciduous,0.72,371,63.49,Medium,67.02
1566.63,23.29,96.09,2670.67,Semi-Evergreen,0.153,470,57.9,Medium,51.15
3402.88,24.73,34.1,271.29,Deciduous,0.53,299,41.22,High,38.99
1485.32,30.47,81.79,2084.17,Evergreen,0.793,221,50.78,Medium,58.36
3554.64,13.05,80.86,2780.37,Evergreen,0.588,403,85.38,Low,77.88
894.03,19.85,96.3,640.05,Semi-Evergreen,0.956,447,61.92,Medium,71.83
2962.9,12.26,47.7,2513.32,Deciduous,0.149,177,45.72,High,35.63
2392.44,12.2,81.95,2094.07,Deciduous,0.362,252,55.56,Medium,52.14
837.87,15.88,33.82,43.41,Evergreen,0.299,134,19.88,High,18.88
1346.63,24.56,74.19,694.84,Grassland,0.791,244,38.3,High,48.48
543.41,33.54,54.56,1817.53,Semi-Evergreen,0.571,64,18.73,High,27.1
2140.69,24.56,83.82,1507.2,Grassland,0.225,236,37.1,High,36.42
1554.43,20.06,90.43,1583.81,Evergreen,0.357,137,43.5,High,44.79
2594.25,12.47,55.54,695.79,Grassland,0.57,335,51.12,Medium,49.89
1540.33,26.51,66.79,2025.01,Grassland,0.997,391,55.68,Medium,64.15
1549.72,18.14,38.22,799.26,Semi-Evergreen,0.428,328,38.16,High,35.17
3101.18,28.45,59.18,1168.3,Evergreen,0.241,378,50.16,Medium,42.42
668.5,39.32,55.26,1106.75,Semi-Evergreen,0.547,300,24.13,High,30.44
3660.13,13.34,42.82,2016.08,Deciduous,0.379,121,48.64,High,42.08
3482.92,16.36,92.61,270.76,Semi-Evergreen,0.609,479,74.06,Medium,72.11
2837.32,24.19,40.37,616.63,Evergreen,0.52,151,38.69,High,37.9
2576.28,39.06,74.5,601.49,Semi-Evergreen,0.721,367,46.86,High,52.95
3623.06,33.15,92.31,325.27,Deciduous,0.923,231,55.13,Medium,65.77
1148.66,36.95,93.84,622.78,Semi-Evergreen,0.28,221,24.94,High,30.59
776.39,20.01,85.53,1821.18,Semi-Evergreen,0.839,306,54.62,Medium,62.59
1338.29,39.76,42.33,2196.5,Deciduous,0.954,166,30.36,High,42.0
3281.02,13.08,87.22,1980.91,Deciduous,0.436,277,64.83,Medium,61.03
621.35,11.59,49.36,1425.56,Deciduous,0.202,279,30.85,High,26.63
2539.82,35.67,94.57,157.3,Semi-Evergreen,0.84,354,52.91,Medium,62.7
3984.03,37.82,79.64,2877.02,Semi-Evergreen,0.731,313,67.64,Medium,68.46
3494.94,12.72,84.97,504.23,Deciduous,0.291,52,43.8,High,42.77
2325.06,13.4,35.95,2005.26,Deciduous,0.501,37,35.86,High,34.86
722.74,11.0,70.79,2738.67,Semi-Evergreen,0.62,379,60.62,Medium,59.82
3409.81,13.14,87.48,2093.33,Deciduous,0.253,179,57.16,Medium,51.62
2596.42,16.28,90.31,654.15,Grassland,0.743,499,68.23,Medium,70.67
902.27,39.1,32.0,947.39,Semi-Evergreen,0.721,480,33.39,High,37.46
828.5,30.04,95.74,90.62,Semi-Evergreen,0.898,134,34.21,High,51.08
3683.69,33.36,33.03,1838.27,Evergreen,0.611,227,49.14,High,46.18
2842.2,33.28,73.02,1838.98,Semi-Evergreen,0.617,180,46.44,High,50.14
3402.5,26.05,78.54,2176.5,Evergreen,0.657,309,68.75,Medium,67.45
3576.43,33.92,37.51,32.99,Deciduous,0.346,326,33.21,High,29.8
2501.2,27.87,33.36,2453.52,Deciduous,0.783,338,51.1,Medium,51.42
2311.06,19.44,84.94,2216.13,Deciduous,0.696,481,70.76,Medium,70.63
2006.5,26.83,56.93,422.66,Grassland,0.855,66,28.6,High,40.65
1609.31,26.01,37.5,1042.88,Evergreen,0.792,469,52.83,Medium,53.43
2021.09,34.7,83.39,1915.57,Evergreen,0.675,416,58.81,Medium,61.57
3208.58,39.45,89.44,1487.39,Evergreen,0.245,71,35.76,High,36.74
2606.73,22.33,71.12,345.28,Grassland,0.927,368,55.87,Medium,63.37
3623.83,32.9,41.29,262.04,Evergreen,0.43,71,30.77,High,30.5
2051.83,12.99,31.07,2344.37,Grassland,0.968,190,51.18,Medium,55.26
2624.81,33.3,79.06,467.9,Grassland,0.462,125,28.0,High,34.64
2709.58,21.14,68.51,516.28,Grassland,0.231,117,29.16,High,28.83
2570.94,11.18,75.56,2492.77,Grassland,0.896,464,79.05,Medium,79.54
2959.22,20.9,86.92,1836.42,Evergreen,0.816,228,68.42,Medium,71.92
1331.02,28.32,60.4,1814.15,Semi-Evergreen,0.808,150,38.8,High,47.23
2293.27,13.58,38.72,1438.04,Deciduous,0.18,241,36.78,High,28.78
864.79,37.72,95.8,1706.99,Semi-Evergreen,0.891,471,54.83,Medium,65.37
1845.79,12.33,68.17,1805.31,Deciduous,0.637,242,52.76,Medium,54.31
2206.83,37.9,73.07,2903.48,Deciduous,0.523,334,47.1,High,48.53
2782.78,31.21,95.34,668.92,Grassland,0.922,146,46.33,High,60.03
3826.86,19.89,95.21,643.69,Deciduous,0.699,457,74.44,Medium,74.75
2602.28,21.72,70.05,171.66,Semi-Evergreen,0.22,344,43.18,High,38.61
3102.58,32.22,50.83,1974.6,Semi-Evergreen,0.568,145,42.01,High,42.78
2271.93,28.04,99.8,1647.13,Semi-Evergreen,0.673,149,50.27,Medium,57.89
2719.36,30.15,77.66,333.72,Deciduous,0.909,215,46.43,High,57.28
748.26,21.67,58.59,1093.62,Evergreen,0.352,63,23.42,High,26.08
1390.37,24.63,69.19,535.99,Grassland,0.815,403,45.51,High,53.34
1766.49,39.7,59.11,994.45,Evergreen,0.82,313,41.72,High,49.36
2153.73,16.42,92.18,2853.79,Evergreen,0.215,207,57.43,Medium,51.64
659.77,22.54,63.77,2049.96,Evergreen,0.116,263,33.27,High,28.46
990.08,18.75,87.65,22.71,Grassland,0.623,430,45.11,High,51.44
1468.85,32.95,88.81,757.52,Evergreen,0.811,110,38.49,High,51.13
3900.36,32.92,87.7,31.08,Evergreen,0.599,401,62.46,Medium,63.05
1659.71,18.77,80.55,2144.61,Evergreen,0.832,34,50.99,Medium,59.18
2187.14,12.44,89.84,1408.27,Evergreen,0.66,442,74.71,Medium,73.29
1186.34,10.34,57.11,2982.06,Semi-Evergreen,0.688,441,67.39,Medium,64.11
2637.73,22.82,38.03,2200.75,Grassland,0.125,201,31.43,High,23.71
1482.39,22.31,88.97,1553.74,Deciduous,0.18,338,41.55,High,39.28
1224.47,39.65,64.87,2414.12,Evergreen,0.753,461,52.42,Medium,56.18
2308.0,24.09,38.92,2114.41,Grassland,0.787,81,36.43,High,42.04
519.27,17.69,38.07,731.33,Deciduous,0.588,97,19.25,High,25.47
526.82,36.74,41.15,1590.77,Evergreen,0.631,293,28.73,High,33.51
1266.74,24.73,82.57,1668.0,Semi-Evergreen,0.653,270,47.57,High,53.09
628.52,27.98,79.76,1353.7,Evergreen,0.194,432,39.92,High,37.16
878.09,12.87,44.27,537.58,Evergreen,0.701,90,33.54,High,38.87
1686.01,21.49,89.28,670.11,Semi-Evergreen,0.531,460,56.35,Medium,57.49
3309.05,38.33,49.69,843.14,Evergreen,0.642,43,32.86,High,37.87
2502.17,27.69,85.51,30.77,Evergreen,0.607,313,51.08,Medium,54.95
2294.34,20.34,64.22,2750.83,Deciduous,0.787,153,53.2,Medium,57.39
1527.21,28.77,81.21,2058.29,Deciduous,0.387,423,47.45,High,46.9
3761.14,37.31,56.7,2068.85,Grassland,0.436,265,43.38,High,41.65
1889.55,18.22,54.3,1716.99,Semi-Evergreen,0.452,445,55.21,Medium,49.95
804.82,25.15,88.9,2067.93,Evergreen,0.786,221,50.75,Medium,59.19
2659.73,38.76,32.47,2945.59,Evergreen,0.488,41,31.23,High,30.83
898.43,15.17,98.23,1155.48,Semi-Evergreen,0.259,180,38.67,High,40.36
1708.28,31.59,75.37,2137.58,Semi-Evergreen,0.985,234,52.45,Medium,62.86
2275.94,28.43,60.27,1078.59,Deciduous,0.544,65,28.49,High,34.13
3559.78,30.39,73.96,2562.87,Grassland,0.198,457,57.44,Medium,48.68
2227.41,20.54,38.59,2574.09,Grassland,0.703,124,40.85,High,43.23
2957.91,19.42,65.98,2706.8,Semi-Evergreen,0.765,189,63.11,Medium,64.1
3974.86,30.53,98.96,16.39,Semi-Evergreen,0.55,454,65.6,Medium,65.78
960.21,16.47,46.47,894.57,Semi-Evergreen,0.682,471,50.4,Medium,50.56
1461.56,22.59,80.56,401.77,Semi-Evergreen,0.255,104,26.15,High,28.98
1881.02,15.65,60.45,1361.96,Evergreen,0.431,331,52.99,Medium,48.8
1976.4,10.25,75.67,1486.35,Deciduous,0.246,96,38.79,High,36.92
1938.57,39.1,44.34,767.71,Deciduous,0.449,61,11.67,High,17.96
3676.64,22.95,62.93,2170.34,Grassland,0.607,32,45.85,High,48.05
2999.11,39.08,98.61,809.31,Evergreen,0.498,329,52.16,Medium,55.16
2627.67,14.21,43.67,2561.67,Grassland,0.634,415,62.57,Medium,57.61
1582.8,27.62,74.55,532.98,Semi-Evergreen,0.552,491,49.76,High,51.24
3383.27,16.03,70.29,1101.71,Evergreen,0.386,310,62.18,Medium,55.64
3842.71,33.7,69.55,1866.71,Grassland,0.229,358,48.36,High,42.37
3374.19,33.51,73.06,1816.01,Evergreen,0.327,28,38.63,High,38.25
505.48,13.38,65.16,234.09,Deciduous,0.281,32,15.13,High,19.63
2727.4,37.36,31.19,2538.78,Semi-Evergreen,0.737,41,32.86,High,37.32
678.97,15.84,93.01,1794.19,Grassland,0.838,59,40.29,High,53.6
1401.63,28.39,87.89,2609.58,Evergreen,0.748,439,65.86,Medium,68.78
708.34,39.57,42.19,2602.91,Grassland,0.679,392,31.65,High,36.77
2613.28,36.47,58.93,1637.76,Evergreen,0.377,495,52.73,Medium,47.2
2903.06,38.7,83.94,2732.34,Deciduous,0.74,146,48.04,High,55.55
900.71,20.28,98.6,2545.22,Evergreen,0.645,188,54.29,Medium,59.9
1843.44,13.17,96.58,2874.37,Evergreen,0.142,282,60.71,Medium,52.94
2096.83,15.65,92.96,2551.5,Grassland,0.917,241,65.55,Medium,73.03
1791.69,25.01,41.09,2463.61,Grassland,0.172,242,29.07,High,23.53
923.59,33.8,94.01,1408.08,Semi-Evergreen,0.552,330,41.12,High,47.98
1966.32,14.5,91.49,636.09,Grassland,0.562,478,59.94,Medium,61.01
3129.12,29.79,56.39,2732.13,Deciduous,0.853,140,51.89,Medium,56.83
